business_units,sub_unit,accounts,amount
A,001105,shrinkage,-11595
A,001105,third_party_service,-223
A,001105,transportation_cost,-5104
A,001105,utilities,-11284
A,001105,wage,-30035
A,001106,advertising,-2856
A,001106,cogs,-299525
A,001106,credit_card_fee,-2760
A,001106,customer_loyalty,-172
A,001106,equipment_lease,-108
A,001106,income _allowances,58584
A,001106,insurance,-1640
A,001106,it_maintenance,-191
A,001106,maintenance,-2301
A,001106,materials,-2405
A,001106,net_sales,357399
A,001106,others,-895
A,001106,others_incomes,275
A,001106,re_incomes,1259
A,001106,rent,-10126
A,001106,shrinkage,-11415
A,001106,third_party_service,-190
A,001106,transportation_cost,-5025
A,001106,utilities,-11465
A,001106,wage,-28501
A,001107,advertising,-2326
A,001107,cogs,-243873
A,001107,credit_card_fee,-2247
A,001107,customer_loyalty,-140
A,001107,equipment_lease,-108
A,001107,income _allowances,47699
A,001107,insurance,-1472
A,001107,it_maintenance,-191
A,001107,maintenance,-1755
A,001107,materials,-1958
A,001107,net_sales,290994
A,001107,others,-895
A,001107,others_incomes,240
A,001107,re_incomes,1259
A,001107,rent,-7056
A,001107,shrinkage,-9294
A,001107,third_party_service,-194
A,001107,transportation_cost,-4091
A,001107,utilities,-9445
A,001107,wage,-21230
A,001108,advertising,-2227
A,001108,cogs,-233495
A,001108,credit_card_fee,-2151
A,001108,customer_loyalty,-134
A,001108,equipment_lease,-108
A,001108,income _allowances,45669
A,001108,insurance,-1490
A,001108,it_maintenance,-191
A,001108,maintenance,-1917
A,001108,materials,-1874
A,001108,net_sales,278610
A,001108,others,-895
A,001108,others_incomes,225
A,001108,re_incomes,1259
A,001108,rent,-6579
A,001108,shrinkage,-8899
A,001108,third_party_service,-184
A,001108,transportation_cost,-3917
A,001108,utilities,-9518
A,001108,wage,-22037
A,001109,advertising,-2114
A,001109,cogs,-221637
A,001109,credit_card_fee,-2042
A,001109,customer_loyalty,-127
A,001109,equipment_lease,-108
A,001109,income _allowances,43350
A,001109,insurance,-1238
A,001109,it_maintenance,-191
A,001109,maintenance,-1907
A,001109,materials,-1779
A,001109,net_sales,264462
A,001109,others,-895
A,001109,others_incomes,234
A,001109,re_incomes,1259
A,001109,rent,-6114
A,001109,shrinkage,-8447
A,001109,third_party_service,-207
A,001109,transportation_cost,-3718
A,001109,utilities,-9666
A,001109,wage,-22486
A,001110,advertising,-2502
A,001110,cogs,-262318
A,001110,credit_card_fee,-2417
A,001110,customer_loyalty,-150
A,001110,equipment_lease,-108
A,001110,income _allowances,51307
A,001110,insurance,-1605
A,001110,it_maintenance,-191
A,001110,maintenance,-1847
A,001110,materials,-2106
A,001110,net_sales,313003
A,001110,others,-895
A,001110,others_incomes,244
A,001110,re_incomes,1259
A,001110,rent,-7450
A,001110,shrinkage,-9998
A,001110,third_party_service,-194
A,001110,transportation_cost,-4401
A,001110,utilities,-10482
A,001110,wage,-23611
A,001111,advertising,-2526
A,001111,cogs,-264876
A,001111,credit_card_fee,-2440
A,001111,customer_loyalty,-152
A,001111,equipment_lease,-108
A,001111,income _allowances,51807
A,001111,insurance,-1536
A,001111,it_maintenance,-191
A,001111,maintenance,-1972
A,001111,materials,-2126
A,001111,net_sales,316056
A,001111,others,-895
A,001111,others_incomes,253
A,001111,re_incomes,1259
A,001111,rent,-8508
A,001111,shrinkage,-10095
A,001111,third_party_service,-201
A,001111,transportation_cost,-4443
A,001111,utilities,-10149
A,001111,wage,-25134
A,001112,advertising,-2444
A,001112,cogs,-256264
A,001112,credit_card_fee,-2361
A,001112,customer_loyalty,-147
A,001112,equipment_lease,-108
A,001112,income _allowances,50123
A,001112,insurance,-1490
A,001112,it_maintenance,-191
A,001112,maintenance,-1864
A,001112,materials,-2057
A,001112,net_sales,305780
A,001112,others,-895
A,001112,others_incomes,254
A,001112,re_incomes,1259
A,001112,rent,-8224
A,001112,shrinkage,-9767
A,001112,third_party_service,-182
A,001112,transportation_cost,-4299
A,001112,utilities,-9921
A,001112,wage,-24940
A,001113,advertising,-2500
A,001113,cogs,-262142
A,001113,credit_card_fee,-2415
A,001113,customer_loyalty,-150
A,001113,equipment_lease,-108
A,001113,income _allowances,51273
A,001113,insurance,-1383
A,001113,it_maintenance,-191
A,001113,maintenance,-1915
A,001113,materials,-2104
A,001113,net_sales,312793
A,001113,others,-895
A,001113,others_incomes,262
A,001113,re_incomes,1259
A,001113,rent,-8641
A,001113,shrinkage,-9991
A,001113,third_party_service,-180
A,001113,transportation_cost,-4398
A,001113,utilities,-10684
A,001113,wage,-25486
A,001114,advertising,-2602
A,001114,cogs,-272813
A,001114,credit_card_fee,-2514
A,001114,customer_loyalty,-156
A,001114,equipment_lease,-108
A,001114,income _allowances,53360
A,001114,insurance,-1587
A,001114,it_maintenance,-191
A,001114,maintenance,-2038
A,001114,materials,-2190
A,001114,net_sales,325526
A,001114,others,-895
A,001114,others_incomes,240
A,001114,re_incomes,1259
A,001114,rent,-8833
A,001114,shrinkage,-10397
A,001114,third_party_service,-196
A,001114,transportation_cost,-4577
A,001114,utilities,-10785
A,001114,wage,-25292
A,001115,advertising,-2166
A,001115,cogs,-227115
A,001115,credit_card_fee,-2092
A,001115,customer_loyalty,-130
A,001115,equipment_lease,-108
A,001115,income _allowances,44422
A,001115,insurance,-1544
A,001115,it_maintenance,-191
A,001115,maintenance,-1868
A,001115,materials,-1823
A,001115,net_sales,270998
A,001115,others,-895
A,001115,others_incomes,283
A,001115,re_incomes,1259
A,001115,rent,-8472
A,001115,shrinkage,-8656
A,001115,third_party_service,-177
A,001115,transportation_cost,-3810
A,001115,utilities,-10260
A,001115,wage,-22020
A,001116,advertising,-1997
A,001116,cogs,-209390
A,001116,credit_card_fee,-1929
A,001116,customer_loyalty,-120
A,001116,equipment_lease,-108
A,001116,income _allowances,40955
A,001116,insurance,-1501
A,001116,it_maintenance,-191
A,001116,maintenance,-1805
A,001116,materials,-1681
A,001116,net_sales,249848
A,001116,others,-895
A,001116,others_incomes,245
A,001116,re_incomes,1259
A,001116,rent,-7863
A,001116,shrinkage,-7980
A,001116,third_party_service,-195
A,001116,transportation_cost,-3513
A,001116,utilities,-10165
A,001116,wage,-21622
A,001117,advertising,-2172
A,001117,cogs,-227814
A,001117,credit_card_fee,-2099
A,001117,customer_loyalty,-131
A,001117,equipment_lease,-108
A,001117,income _allowances,44558
A,001117,insurance,-1327
A,001117,it_maintenance,-191
A,001117,maintenance,-1884
A,001117,materials,-1829
A,001117,net_sales,271832
A,001117,others,-895
A,001117,others_incomes,247
A,001117,re_incomes,1259
A,001117,rent,-8266
A,001117,shrinkage,-8682
A,001117,third_party_service,-208
A,001117,transportation_cost,-3822
A,001117,utilities,-10273
A,001117,wage,-23550
A,001118,advertising,-2377
A,001118,cogs,-249259
A,001118,credit_card_fee,-2297
A,001118,customer_loyalty,-143
A,001118,equipment_lease,-108
A,001118,income _allowances,48753
A,001118,insurance,-1680
A,001118,it_maintenance,-191
A,001118,maintenance,-1966
A,001118,materials,-2001
A,001118,net_sales,297421
A,001118,others,-895
A,001118,others_incomes,227
A,001118,re_incomes,1259
A,001118,rent,-9047
A,001118,shrinkage,-9499
A,001118,third_party_service,-184
A,001118,transportation_cost,-4181
A,001118,utilities,-10830
A,001118,wage,-23194
A,001119,advertising,-3154
A,001119,cogs,-330730
A,001119,credit_card_fee,-3047
A,001119,customer_loyalty,-190
A,001119,equipment_lease,-108
A,001119,income _allowances,64688
A,001119,insurance,-2101
A,001119,it_maintenance,-191
A,001119,maintenance,-2361
A,001119,materials,-2655
A,001119,net_sales,394633
A,001119,others,-895
A,001119,others_incomes,304
A,001119,re_incomes,1259
A,001119,rent,-10600
A,001119,shrinkage,-12605
A,001119,third_party_service,-278
A,001119,transportation_cost,-5548
A,001119,utilities,-11928
A,001119,wage,-31733
A,001120,advertising,-3176
A,001120,cogs,-333080
A,001120,credit_card_fee,-3069
A,001120,customer_loyalty,-191
A,001120,equipment_lease,-108
A,001120,income _allowances,65148
A,001120,insurance,-2180
A,001120,it_maintenance,-191
A,001120,maintenance,-2537
A,001120,materials,-2674
A,001120,net_sales,397437
A,001120,others,-895
A,001120,others_incomes,307
A,001120,re_incomes,1259
A,001120,rent,-9753
A,001120,shrinkage,-12695
A,001120,third_party_service,-274
A,001120,transportation_cost,-5588
A,001120,utilities,-12324
A,001120,wage,-34193
A,001121,advertising,-3585
A,001121,cogs,-375868
A,001121,credit_card_fee,-3463
A,001121,customer_loyalty,-216
A,001121,equipment_lease,-108
A,001121,income _allowances,73517
A,001121,insurance,-1999
A,001121,it_maintenance,-191
A,001121,maintenance,-2377
A,001121,materials,-3018
A,001121,net_sales,448493
A,001121,others,-895
A,001121,others_incomes,340
A,001121,re_incomes,1259
A,001121,rent,-10855
A,001121,shrinkage,-14325
A,001121,third_party_service,-216
A,001121,transportation_cost,-6306
A,001121,utilities,-12829
A,001121,wage,-36160
A,001122,advertising,-3215
A,001122,cogs,-337116
A,001122,credit_card_fee,-3106
A,001122,customer_loyalty,-193
A,001122,equipment_lease,-108
A,001122,income _allowances,65937
A,001122,insurance,-2245
A,001122,it_maintenance,-191
A,001122,maintenance,-2383
A,001122,materials,-2706
A,001122,net_sales,402253
A,001122,others,-895
A,001122,others_incomes,327
A,001122,re_incomes,1259
A,001122,rent,-11138
A,001122,shrinkage,-12848
A,001122,third_party_service,-318
A,001122,transportation_cost,-5655
A,001122,utilities,-12205
A,001122,wage,-32739
A,001123,advertising,-2265
A,001123,cogs,-237523
A,001123,credit_card_fee,-2188
A,001123,customer_loyalty,-136
A,001123,equipment_lease,-108
A,001123,income _allowances,46457
A,001123,insurance,-1363
A,001123,it_maintenance,-191
A,001123,maintenance,-1919
A,001123,materials,-1907
A,001123,net_sales,283417
A,001123,others,-895
A,001123,others_incomes,340
A,001123,re_incomes,1259
A,001123,rent,-7487
A,001123,shrinkage,-9052
A,001123,third_party_service,-194
A,001123,transportation_cost,-3985
A,001123,utilities,-9805
A,001123,wage,-22620
A,001124,advertising,-1979
A,001124,cogs,-207524
A,001124,credit_card_fee,-1912
A,001124,customer_loyalty,-119
A,001124,equipment_lease,-108
A,001124,income _allowances,40590
A,001124,insurance,-1231
A,001124,it_maintenance,-191
A,001124,maintenance,-1897
A,001124,materials,-1666
A,001124,net_sales,247621
A,001124,others,-895
A,001124,others_incomes,233
A,001124,re_incomes,1259
A,001124,rent,-6269
A,001124,shrinkage,-7908
A,001124,third_party_service,-186
A,001124,transportation_cost,-3481
A,001124,utilities,-8917
A,001124,wage,-21086
A,001125,advertising,-2535
A,001125,cogs,-265794
A,001125,credit_card_fee,-2449
A,001125,customer_loyalty,-152
A,001125,equipment_lease,-108
A,001125,income _allowances,51987
A,001125,insurance,-1329
A,001125,it_maintenance,-191
A,001125,maintenance,-1970
A,001125,materials,-2134
A,001125,net_sales,317151
A,001125,others,-895
A,001125,others_incomes,256
A,001125,re_incomes,1259
A,001125,rent,-7592
A,001125,shrinkage,-10130
A,001125,third_party_service,-232
A,001125,transportation_cost,-4459
A,001125,utilities,-9786
A,001125,wage,-24950
A,001126,advertising,-2534
A,001126,cogs,-265687
A,001126,credit_card_fee,-2448
A,001126,customer_loyalty,-152
A,001126,equipment_lease,-108
A,001126,income _allowances,51966
A,001126,insurance,-1491
A,001126,it_maintenance,-191
A,001126,maintenance,-2035
A,001126,materials,-2133
A,001126,net_sales,317022
A,001126,others,-895
A,001126,others_incomes,260
A,001126,re_incomes,1259
A,001126,rent,-8166
A,001126,shrinkage,-10125
A,001126,third_party_service,-213
A,001126,transportation_cost,-4457
A,001126,utilities,-9925
A,001126,wage,-24644
A,001127,advertising,-1634
A,001127,cogs,-171373
A,001127,credit_card_fee,-1579
A,001127,customer_loyalty,-98
A,001127,equipment_lease,-108
A,001127,income _allowances,33519
A,001127,insurance,-1077
A,001127,it_maintenance,-191
A,001127,maintenance,-1571
A,001127,materials,-1376
A,001127,net_sales,204485
A,001127,others,-895
A,001127,others_incomes,198
A,001127,re_incomes,1259
A,001127,rent,-4788
A,001127,shrinkage,-6531
A,001127,third_party_service,-173
A,001127,transportation_cost,-2875
A,001127,utilities,-7652
A,001127,wage,-18270
A,001128,advertising,-1594
A,001128,cogs,-167149
A,001128,credit_card_fee,-1540
A,001128,customer_loyalty,-96
A,001128,equipment_lease,-108
A,001128,income _allowances,32693
A,001128,insurance,-1071
A,001128,it_maintenance,-191
A,001128,maintenance,-1562
A,001128,materials,-1342
A,001128,net_sales,199446
A,001128,others,-895
A,001128,others_incomes,197
A,001128,re_incomes,1259
A,001128,rent,-4452
A,001128,shrinkage,-6370
A,001128,third_party_service,-185
A,001128,transportation_cost,-2804
A,001128,utilities,-7783
A,001128,wage,-17749
A,001129,advertising,-1525
A,001129,cogs,-159936
A,001129,credit_card_fee,-1473
A,001129,customer_loyalty,-92
A,001129,equipment_lease,-108
A,001129,income _allowances,31282
A,001129,insurance,-904
A,001129,it_maintenance,-191
A,001129,maintenance,-1616
A,001129,materials,-1284
A,001129,net_sales,190839
A,001129,others,-895
A,001129,others_incomes,205
A,001129,re_incomes,1259
A,001129,rent,-4054
A,001129,shrinkage,-6095
A,001129,third_party_service,-159
A,001129,transportation_cost,-2683
A,001129,utilities,-7649
A,001129,wage,-18516
A,001130,advertising,-1764
A,001130,cogs,-184998
A,001130,credit_card_fee,-1704
A,001130,customer_loyalty,-106
A,001130,equipment_lease,-108
A,001130,income _allowances,36184
A,001130,insurance,-1113
A,001130,it_maintenance,-191
A,001130,maintenance,-1655
A,001130,materials,-1485
A,001130,net_sales,220743
A,001130,others,-895
A,001130,others_incomes,199
A,001130,re_incomes,1259
A,001130,rent,-4975
A,001130,shrinkage,-7050
A,001130,third_party_service,-171
A,001130,transportation_cost,-3103
A,001130,utilities,-8141
A,001130,wage,-18504
A,001131,advertising,-2192
A,001131,cogs,-229896
A,001131,credit_card_fee,-2118
A,001131,customer_loyalty,-132
A,001131,equipment_lease,-108
A,001131,income _allowances,44966
A,001131,insurance,-1352
A,001131,it_maintenance,-191
A,001131,maintenance,-1883
A,001131,materials,-1845
A,001131,net_sales,274317
A,001131,others,-895
A,001131,others_incomes,255
A,001131,re_incomes,1259
A,001131,rent,-7285
A,001131,shrinkage,-8761
A,001131,third_party_service,-187
A,001131,transportation_cost,-3857
A,001131,utilities,-9542
A,001131,wage,-22566
A,001132,advertising,-2076
A,001132,cogs,-217698
A,001132,credit_card_fee,-2006
A,001132,customer_loyalty,-125
A,001132,equipment_lease,-108
A,001132,income _allowances,42580
A,001132,insurance,-1381
A,001132,it_maintenance,-191
A,001132,maintenance,-1814
A,001132,materials,-1748
A,001132,net_sales,259761
A,001132,others,-895
A,001132,others_incomes,219
A,001132,re_incomes,1259
A,001132,rent,-6634
A,001132,shrinkage,-8296
A,001132,third_party_service,-174
A,001132,transportation_cost,-3652
A,001132,utilities,-9522
A,001132,wage,-21589
A,001133,advertising,-2350
A,001133,cogs,-246472
A,001133,credit_card_fee,-2271
A,001133,customer_loyalty,-141
A,001133,equipment_lease,-108
A,001133,income _allowances,48208
A,001133,insurance,-1503
A,001133,it_maintenance,-191
A,001133,maintenance,-2038
A,001133,materials,-1979
A,001133,net_sales,294095
A,001133,others,-895
A,001133,others_incomes,240
A,001133,re_incomes,1259
A,001133,rent,-7829
A,001133,shrinkage,-9393
A,001133,third_party_service,-185
A,001133,transportation_cost,-4135
A,001133,utilities,-9972
A,001133,wage,-23565
A,001134,advertising,-2179
A,001134,cogs,-228513
A,001134,credit_card_fee,-2105
A,001134,customer_loyalty,-131
A,001134,equipment_lease,-108
A,001134,income _allowances,44695
A,001134,insurance,-1195
A,001134,it_maintenance,-191
A,001134,maintenance,-1761
A,001134,materials,-1834
A,001134,net_sales,272666
A,001134,others,-895
A,001134,others_incomes,241
A,001134,re_incomes,1259
A,001134,rent,-6988
A,001134,shrinkage,-8709
A,001134,third_party_service,-190
A,001134,transportation_cost,-3833
A,001134,utilities,-9439
A,001134,wage,-21660
A,001135,advertising,-1539
A,001135,cogs,-161435
A,001135,credit_card_fee,-1487
A,001135,customer_loyalty,-92
A,001135,equipment_lease,-108
A,001135,income _allowances,31575
A,001135,insurance,-1306
A,001135,it_maintenance,-191
A,001135,maintenance,-1585
A,001135,materials,-1296
A,001135,net_sales,192628
A,001135,others,-895
A,001135,others_incomes,202
A,001135,re_incomes,1259
A,001135,rent,-4928
A,001135,shrinkage,-6152
A,001135,third_party_service,-185
A,001135,transportation_cost,-2708
A,001135,utilities,-8188
A,001135,wage,-18098
A,001136,advertising,-1388
A,001136,cogs,-145603
A,001136,credit_card_fee,-1341
A,001136,customer_loyalty,-83
A,001136,equipment_lease,-108
A,001136,income _allowances,28478
A,001136,insurance,-1321
A,001136,it_maintenance,-191
A,001136,maintenance,-1576
A,001136,materials,-1169
A,001136,net_sales,173736
A,001136,others,-895
A,001136,others_incomes,201
A,001136,re_incomes,1259
A,001136,rent,-4632
A,001136,shrinkage,-5549
A,001136,third_party_service,-211
A,001136,transportation_cost,-2442
A,001136,utilities,-7812
A,001136,wage,-18211
A,001137,advertising,-1335
A,001137,cogs,-140049
A,001137,credit_card_fee,-1290
A,001137,customer_loyalty,-80
A,001137,equipment_lease,-108
A,001137,income _allowances,27392
A,001137,insurance,-968
A,001137,it_maintenance,-191
A,001137,maintenance,-1535
A,001137,materials,-1124
A,001137,net_sales,167109
A,001137,others,-895
A,001137,others_incomes,207
A,001137,re_incomes,1259
A,001137,rent,-4523
A,001137,shrinkage,-5337
